term,valence,arousal,dominance
liberties,0.54,0.84,0.77
libertine,0.16,0.84,0.71
liberty,0.94,0.58,0.84
libido,0.77,0.6,0.57
librarian,0.62,0.14,0.51
librarianship,0.67,0.16,0.67
library,0.78,0.12,0.55
library-card,0.54,0.36,0.46
libre,0.85,0.5,0.67
libretto,0.61,0.33,0.4
lice,0.14,0.5,0.2
licence,0.64,0.53,0.74
licence-plate,0.47,0.46,0.65
licensable,0.64,0.46,0.8
license,0.5,0.4,0.7
license-plate,0.5,0.49,0.57
licensed,0.84,0.16,0.84
licensee,0.5,0.16,0.64
licenser,0.76,0.24,0.77
licensor,0.6,0.79,0.98
licensure,0.84,0.26,0.84
licentious,0.0,0.85,0.43
licentiousness,0.0,0.85,0.46
lichen,0.42,0.39,0.46
lick,0.47,0.48,0.33
licker,0.21,0.84,0.16
licorice,0.67,0.31,0.4
lid,0.49,0.19,0.26
lidded,0.52,0.16,0.41
lidless,0.31,0.84,0.85
lidocaine,0.69,0.67,0.52
lie,0.13,0.73,0.27
lie-about,0.16,0.46,0.31
lie-awake,0.23,0.45,0.22
lie-detector,0.3,0.54,0.43
lie-down,0.43,0.27,0.22
lie-in,0.36,0.38,0.27
lie-on,0.27,0.43,0.3
lie-to,0.23,0.46,0.2
lie-with,0.33,0.42,0.29
lied,0.16,0.64,0.18
liege,0.48,0.43,0.45
lien,0.4,0.58,0.44
lieu,0.43,0.41,0.31
lieutenancy,0.6,0.16,0.74
lieutenant,0.6,0.61,0.92
lieutenant-governor,0.62,0.62,0.69
life,0.92,0.62,0.83
life-changing,0.43,0.62,0.78
life-coach,0.79,0.51,0.54
life-cycle,0.6,0.41,0.58
life-expectancy,0.73,0.56,0.74
life-force,0.7,0.68,0.61
life-form,0.53,0.56,0.74
life-insurance,0.73,0.51,0.44
life-jacket,0.6,0.5,0.62
life-partner,0.91,0.54,0.76
life-saver,0.92,0.58,0.74
life-sentence,0.35,0.54,0.64
life-span,0.62,0.35,0.5
life-story,0.64,0.48,0.56
life-style,0.73,0.51,0.65
life-support,0.72,0.53,0.67
life-threatening,0.44,0.56,0.56
lifeblood,0.67,0.69,0.71
lifeboat,0.73,0.43,0.54
lifebuoy,0.85,0.16,0.61
lifecycle,0.81,0.84,0.59
lifeguard,0.87,0.6,0.78
lifeisgood,0.81,0.57,0.61
lifeless,0.04,0.33,0.16
lifelessly,0.1,0.0,0.02
lifelessness,0.04,0.0,0.0
lifelike,0.78,0.57,0.77
lifelikeness,0.84,0.33,0.62
lifeline,0.73,0.55,0.49
lifelong,0.83,0.33,0.64
lifer,0.43,0.52,0.4
lifesaver,0.91,0.74,0.7
lifesaving,1.0,0.84,0.91
lifespan,0.84,0.16,0.5
lifestyle,0.75,0.47,0.64
lifesucks,0.16,0.64,0.38
lifetime,0.82,0.56,0.73
lifevest,0.84,0.23,0.37
lifework,0.85,0.82,0.75
lift,0.7,0.52,0.65
lift-off,0.44,0.42,0.51
lift-up,0.59,0.49,0.53
lifted,0.71,0.44,0.65
lifter,0.78,0.84,0.84
liftoff,0.53,0.67,0.59
ligament,0.49,0.41,0.51
ligation,0.35,0.43,0.4
ligature,0.48,0.43,0.44
light,0.77,0.32,0.52
light-blue,0.54,0.47,0.54
light-breeze,0.68,0.38,0.37
light-brown,0.5,0.29,0.5
light-bulb,0.62,0.46,0.41
light-green,0.67,0.41,0.5
light-hearted,0.78,0.4,0.37
light-into,0.57,0.51,0.45
light-on,0.63,0.51,0.62
light-out,0.38,0.38,0.46
light-pollution,0.23,0.54,0.34
light-rail,0.44,0.57,0.5
light-show,0.6,0.64,0.49
light-speed,0.68,0.51,0.56
light-switch,0.6,0.43,0.49
light-up,0.64,0.57,0.55
light-weight,0.6,0.43,0.46
light-year,0.72,0.43,0.6
light-years,0.49,0.43,0.57
lightbulb,0.57,0.26,0.3
lighten,0.69,0.44,0.36
lighten-up,0.78,0.54,0.44
lightener,0.84,0.84,0.79
lighter,0.8,0.33,0.5
lightheaded,0.35,0.62,0.26
lightheadedness,0.16,0.85,0.22
lighthearted,1.0,0.38,0.33
lightheartedly,0.97,0.84,0.36
lightheartedness,1.0,0.43,0.57
lighthouse,0.62,0.24,0.51
lighting,0.77,0.44,0.75
lightless,0.16,0.0,0.29
lightlessness,0.16,0.03,0.24
lightly,0.67,0.3,0.31
lightness,0.79,0.36,0.53
lightning,0.43,0.68,0.6
lightning-bolt,0.33,0.58,0.6
lightning-strike,0.3,0.68,0.64
lightproof,0.5,0.02,0.62
lights,0.75,0.48,0.57
lights-out,0.41,0.43,0.4
lightsaber,0.89,1.0,0.98
lightship,0.5,0.84,0.74
lightswitch,0.5,0.77,0.78
lightweight,0.67,0.3,0.36
lightwood,0.57,0.29,0.46
lightyear,0.76,0.5,0.63
likability,0.98,0.53,0.57
likable,0.86,0.48,0.67
likableness,0.98,0.53,0.33
like,0.72,0.36,0.44
like-cats,0.55,0.42,0.45
like-clockwork,0.59,0.49,0.55
like-crack,0.46,0.51,0.51
like-crazy,0.43,0.65,0.49
like-flies,0.64,0.41,0.57
like-fun,0.7,0.57,0.48
like-hell,0.4,0.62,0.48
like-it,0.8,0.36,0.5
like-lightning,0.67,0.65,0.71
like-like,0.77,0.44,0.53
like-mad,0.23,0.54,0.46
like-magic,0.85,0.46,0.67
like-minded,0.67,0.47,0.55
like-new,0.67,0.38,0.43
like-royalty,0.81,0.58,0.73
like-so,0.66,0.41,0.49
like-water,0.62,0.36,0.43
like-wildfire,0.42,0.64,0.53
likeability,1.0,0.16,0.65
liked,0.98,0.46,0.4
likelihood,0.76,0.47,0.54
likeliness,0.75,0.45,0.56
likely,0.64,0.36,0.46
liken,0.5,0.16,0.5
likeness,0.69,0.41,0.56
likes,0.88,0.74,0.5
likewise,0.65,0.22,0.31
liking,0.97,0.6,0.59
lilac,0.69,0.18,0.36
lilies,0.84,0.15,0.38
lilt,0.84,0.84,0.52
lily,0.64,0.24,0.27
lima-beans,0.47,0.41,0.43
limb,0.51,0.4,0.43
limber,0.69,0.73,0.67
limberness,0.84,0.82,0.33
limbic,0.5,0.81,0.59
limbless,0.15,0.04,0.12
limbo,0.38,0.29,0.31
lime,0.6,0.24,0.41
lime-green,0.57,0.36,0.43
lime-juice,0.66,0.34,0.46
limeade,0.81,0.4,0.5
limelight,0.67,0.64,0.7
limelighter,0.84,0.84,0.81
limerick,0.67,0.84,0.5
limestone,0.6,0.33,0.38
limewater,0.5,0.22,0.5
limey,0.47,0.35,0.41
limit,0.43,0.46,0.5
limit-to,0.38,0.36,0.48
limitable,0.44,0.31,0.4
limitation,0.19,0.43,0.22
limited,0.23,0.27,0.38
limited-edition,0.51,0.46,0.51
limited-to,0.32,0.41,0.38
limitedly,0.33,0.18,0.29
limitedness,0.19,0.16,0.09
limiter,0.24,0.29,0.72
limitless,0.69,0.57,0.65
limitlessly,0.81,0.52,0.96
limitlessness,1.0,0.5,0.96
limo,0.76,0.36,0.67
limousine,0.64,0.53,0.64
limp,0.4,0.44,0.17
limpid,0.96,0.0,0.61
limpidness,0.84,0.02,0.5
limply,0.19,0.0,0.09
limpness,0.16,0.0,0.05
lin,0.41,0.36,0.35
linchpin,0.75,0.5,1.0
line,0.54,0.18,0.36
line-drive,0.5,0.54,0.61
line-item,0.41,0.44,0.5
line-out,0.38,0.47,0.25
line-up,0.51,0.46,0.55
line-worker,0.54,0.59,0.64
lineage,0.64,0.46,0.72
lineal,0.52,0.17,0.47
linear,0.64,0.25,0.47
linear-algebra,0.5,0.56,0.59
linearity,0.5,0.5,0.69
linearization,0.5,0.75,0.76
linearly,0.5,0.5,0.59
lineate,0.5,0.5,0.55
lineated,0.5,0.5,0.57
lineation,0.84,0.5,0.55
linebacker,0.49,0.66,0.54
lined,0.44,0.36,0.43
lineless,0.46,0.13,0.54
lineman,0.5,0.84,0.85
linen,0.65,0.33,0.29
liner,0.47,0.4,0.4
lines,0.54,0.32,0.33
linesman,0.52,0.84,0.79
lineup,0.64,0.43,0.64
linger,0.48,0.31,0.41
lingerer,0.38,0.16,0.27
lingerie,0.54,0.46,0.31
lingering,0.63,0.64,0.67
lingo,0.45,0.36,0.44
lingual,0.5,0.46,0.32
linguine,0.64,0.26,0.5
linguini,0.62,0.34,0.36
linguist,0.59,0.33,0.64
linguistic,0.64,0.35,0.62
linguistically,0.57,0.5,0.76
linguistics,0.55,0.39,0.62
lining,0.57,0.36,0.47
link,0.43,0.27,0.49
link-up,0.64,0.44,0.45
linkable,0.84,0.5,0.64
linkage,0.5,0.5,0.71
linker,0.43,0.84,0.67
linkup,0.84,0.8,0.67
linoleum,0.51,0.38,0.4
linseed,0.54,0.04,0.48
lint,0.39,0.17,0.22
lion,0.53,0.71,0.68
lioness,0.84,0.84,0.97
lionfish,0.41,0.81,0.9
lionhearted,1.0,0.85,0.96
lip,0.54,0.35,0.44
lip-balm,0.58,0.3,0.38
lip-gloss,0.71,0.38,0.38
lip-liner,0.54,0.49,0.35
lip-service,0.36,0.46,0.38
lip-sync,0.56,0.51,0.46
lipid,0.5,0.5,0.5
lipless,0.16,0.44,0.33
lipoprotein,0.5,0.44,0.5
liposuction,0.29,0.68,0.46
lipped,0.48,0.56,0.5
lippy,0.33,0.78,0.36
lipread,0.64,0.79,0.54
lipstick,0.65,0.43,0.3
liquefaction,0.45,0.62,0.54
liquefiable,0.5,0.21,0.43
liquefied,0.56,0.46,0.34
liquefier,0.52,0.84,0.9
liquefy,0.57,0.84,0.54
liqueur,0.67,0.61,0.39
liquid,0.56,0.23,0.3
liquidate,0.33,0.65,0.67
liquidation,0.41,0.62,0.65
liquidator,0.36,0.67,0.75
liquidity,0.69,0.53,0.54
liquidize,0.52,0.81,0.6
liquidizer,0.84,0.82,0.72
liquidly,0.5,0.19,0.5
liquidness,0.5,0.03,0.52
liquor,0.6,0.7,0.43
liquor-store,0.43,0.49,0.59
lira,0.53,0.26,0.37
lisp,0.36,0.41,0.29
list,0.53,0.26,0.4
list-price,0.51,0.33,0.55
listen,0.77,0.36,0.44
listen-for,0.58,0.62,0.45
listen-in,0.4,0.45,0.46
listen-to,0.67,0.44,0.46
listen-up,0.68,0.57,0.66
listener,0.67,0.38,0.4
listenting,0.64,0.38,0.49
listeria,0.09,0.74,0.39
listerine,0.57,0.5,0.67
listing,0.44,0.27,0.43
listless,0.22,0.35,0.23
listlessly,0.29,0.0,0.03
listlessness,0.16,0.0,0.04
listneing,0.53,0.37,0.43
lit,0.84,0.76,0.64
litany,0.51,0.36,0.48
lite,0.67,0.5,0.36
liter,0.57,0.21,0.38
literacy,0.73,0.3,0.64
literal,0.57,0.36,0.57
literalism,0.46,0.36,0.54
literalist,0.5,0.16,0.85
literalistic,0.4,0.22,0.62
literality,0.54,0.16,0.62
literalize,0.5,0.63,0.64
literally,0.57,0.36,0.67
literalness,0.5,0.1,0.6
literary,0.72,0.33,0.67
literate,0.85,0.54,0.8
literature,0.71,0.25,0.6
lithe,0.65,0.6,0.6
lithely,0.84,0.87,0.61
litheness,0.91,0.41,0.64
lithesome,0.84,0.84,0.67
lithium,0.41,0.33,0.43
lithograph,0.55,0.33,0.48
lithographer,0.56,0.84,0.74
lithographic,0.5,0.16,0.59
lithographical,0.5,0.26,0.62
lithographically,0.5,0.21,0.54
lithography,0.56,0.35,0.47
lithology,0.52,0.38,0.53
lithosphere,0.47,0.33,0.69
litigant,0.22,0.57,0.7
litigate,0.26,0.82,0.71
litigation,0.39,0.76,0.6
litigator,0.43,0.63,0.73
litigious,0.36,0.73,0.63
litigiously,0.19,0.84,0.75
litigiousness,0.16,0.82,0.96
litmus,0.5,0.5,0.65
litmus-test,0.27,0.56,0.59
litter,0.26,0.55,0.11
litter-box,0.38,0.36,0.43
litterbug,0.12,0.84,0.22
litterer,0.16,0.84,0.31
little,0.38,0.16,0.22
little-brother,0.59,0.43,0.57
little-dog,0.53,0.5,0.38
little-girl,0.84,0.43,0.36
little-guy,0.57,0.47,0.29
little-hand,0.56,0.42,0.5
little-head,0.4,0.38,0.42
little-kid,0.51,0.59,0.38
little-league,0.66,0.53,0.52
little-man,0.55,0.43,0.4
little-off,0.35,0.4,0.27
little-old,0.45,0.39,0.35
little-one,0.54,0.34,0.33
little-people,0.55,0.45,0.44
little-sister,0.59,0.43,0.29
littleness,0.16,0.03,0.04
littlethings,0.74,0.31,0.24
littoral,0.55,0.38,0.45
liturgical,0.5,0.16,0.64
liturgically,0.62,0.22,0.7
liturgist,0.52,0.21,0.78
liturgy,0.49,0.33,0.57
livability,0.84,0.26,0.73
livable,0.86,0.28,0.67
live,0.88,0.67,0.67
live-action,0.65,0.78,0.76
live-around,0.56,0.46,0.57
live-by,0.57,0.51,0.67
live-down,0.43,0.38,0.56
live-for,0.64,0.57,0.57
live-in,0.7,0.49,0.57
live-music,0.73,0.56,0.65
live-off,0.4,0.4,0.37
live-on,0.69,0.46,0.52
live-one,0.7,0.47,0.62
live-out,0.33,0.53,0.39
live-over,0.4,0.47,0.5
live-performance,0.76,0.67,0.86
live-television,0.54,0.7,0.6
live-through,0.66,0.56,0.65
live-together,0.84,0.44,0.5
live-with,0.63,0.43,0.55
liveable,0.98,0.21,0.62
lived,0.5,0.29,0.54
livelife,0.79,0.62,0.67
livelihood,0.7,0.48,0.72
liveliness,1.0,1.0,0.75
livelong,0.82,0.68,0.5
lively,0.84,0.81,0.64
liven,0.71,0.71,0.67
liver,0.44,0.29,0.38
liverless,0.15,0.09,0.18
liverwort,0.5,0.0,0.5
liverwurst,0.39,0.28,0.5
livery,0.51,0.41,0.43
livestock,0.73,0.42,0.52
livestream,0.62,0.6,0.56
livewire,0.85,1.0,0.84
livid,0.47,0.79,0.49
lividly,0.09,0.88,0.36
lividness,0.16,0.41,0.33
living,0.86,0.72,0.64
living-dead,0.35,0.4,0.29
living-hell,0.24,0.59,0.4
living-legend,0.85,0.62,0.75
living-room,0.62,0.4,0.44
living-space,0.64,0.38,0.71
living-standards,0.68,0.39,0.7
living-thing,0.71,0.55,0.62
living-wage,0.55,0.49,0.67
lizard,0.38,0.38,0.33
llama,0.49,0.59,0.52
lmao,0.44,0.58,0.34
lmfao,0.44,0.51,0.36
lml,0.45,0.52,0.38
load,0.38,0.41,0.53
load-of,0.36,0.58,0.41
load-up,0.63,0.49,0.55
loader,0.56,0.38,0.68
loading-dock,0.33,0.47,0.57
loaf,0.76,0.25,0.27
loafer,0.23,0.4,0.26
loam,0.47,0.38,0.67
loan,0.55,0.48,0.35
loaner,0.67,0.5,0.47
loath,0.14,0.71,0.44
loathe,0.09,0.73,0.43
loather,0.0,0.84,0.78
loathful,0.07,0.74,0.36
loathing,0.09,0.79,0.37
loathsome,0.12,0.7,0.35
loathsomely,0.0,0.15,0.15
loathsomeness,0.0,0.16,0.23
lob,0.5,0.82,0.37
lobby,0.62,0.43,0.47
lobbyism,0.19,0.78,0.84
lobbyist,0.38,0.53,0.57
lobe,0.46,0.36,0.35
lobectomy,0.2,0.21,0.28
lobotomize,0.05,0.88,0.04
lobotomy,0.3,0.6,0.4
lobster,0.57,0.36,0.29
local,0.65,0.27,0.45
local-authorities,0.51,0.43,0.65
local-business,0.67,0.53,0.64
local-government,0.45,0.6,0.65
local-radio,0.53,0.47,0.59
local-time,0.5,0.38,0.38
locale,0.45,0.38,0.35
localism,0.5,0.21,0.54
locality,0.58,0.33,0.46
localizable,0.57,0.5,0.59
localization,0.55,0.33,0.54
localize,0.52,0.48,0.68
localized,0.49,0.46,0.62
localizer,0.5,0.8,0.77
locally,0.5,0.28,0.5
locally-owned,0.65,0.44,0.64
localness,0.63,0.36,0.5
locate,0.59,0.52,0.78
located,0.5,0.5,0.5
locater,0.6,0.77,0.78
location,0.62,0.38,0.54
locative,0.5,0.5,0.59
locator,0.48,0.43,0.62
loch,0.45,0.23,0.43
lock,0.27,0.59,0.6
lock-down,0.2,0.47,0.27
lock-in,0.51,0.52,0.43
lock-on,0.32,0.4,0.62
lock-out,0.17,0.43,0.38
lock-up,0.35,0.57,0.55
lockable,0.67,0.27,0.74
lockbox,0.52,0.23,0.79
lockdown,0.16,0.51,0.27
locker,0.44,0.3,0.4
locker-room,0.44,0.53,0.45
locket,0.62,0.33,0.62
lockjaw,0.16,0.31,0.02
lockless,0.5,0.16,0.38
locknut,0.5,0.06,0.67
lockout,0.16,0.84,0.84
locksmith,0.51,0.41,0.49
lockstep,0.33,0.84,0.46
lockup,0.24,0.6,0.62
loco,0.3,0.78,0.22
locomotion,0.47,0.6,0.6
locomotive,0.54,0.65,0.72
locus,0.5,0.5,0.63
locust,0.48,0.41,0.41
lode,0.36,0.43,0.32
lodge,0.65,0.36,0.47
lodged,0.5,0.18,0.28
lodger,0.48,0.45,0.3
lodging,0.71,0.29,0.53
loft,0.51,0.38,0.35
loftily,0.84,0.27,0.74
loftiness,1.0,0.5,0.8
lofty,0.76,0.3,0.57
log,0.59,0.37,0.4
log-cabin,0.49,0.3,0.51
log-in,0.5,0.5,0.55
log-into,0.48,0.49,0.55
log-off,0.31,0.32,0.29
log-on,0.4,0.4,0.41
log-out,0.22,0.36,0.4
loganberry,0.67,0.5,0.5
logarithm,0.52,0.44,0.55
logarithmic,0.47,0.46,0.6
logarithmical,0.5,0.46,0.72
logarithmically,0.5,0.11,0.6
logbook,0.5,0.21,0.6
logged,0.5,0.19,0.45
logger,0.5,0.97,0.78
loggerhead,0.16,0.69,0.28
logging,0.5,0.84,0.64
logic,0.64,0.24,0.82
logical,0.8,0.4,0.65
logical-fallacy,0.46,0.53,0.56
logical-thinking,0.83,0.55,0.83
logicality,0.95,0.18,0.85
logically,0.64,0.13,0.75
logician,0.85,0.64,0.94
logistic,0.5,0.5,0.75
logistical,0.56,0.84,0.82
logistician,0.54,0.76,0.72
logistics,0.64,0.5,0.73
logjam,0.16,0.74,0.16
logo,0.47,0.3,0.57
logotype,0.48,0.33,0.51
logroller,0.4,1.0,0.79
loin,0.42,0.3,0.38
loincloth,0.5,0.46,0.38
loiter,0.21,0.19,0.23
loiterer,0.27,0.16,0.09
loitering,0.16,0.19,0.21
lol,0.42,0.35,0.33
lollapalooza,0.89,0.98,0.69
lollipop,0.63,0.49,0.36
lollygag,0.22,0.76,0.19
lollypop,0.84,0.64,0.31
lone,0.2,0.21,0.36
lone-wolf,0.36,0.46,0.55
loneliness,0.15,0.18,0.22
lonely,0.25,0.22,0.24
loner,0.35,0.15,0.22
lonesome,0.28,0.22,0.33
lonesomeness,0.16,0.04,0.06
long,0.52,0.36,0.54
long-ago,0.39,0.37,0.45
long-ball,0.58,0.57,0.49
long-before,0.45,0.41,0.41
long-day,0.47,0.46,0.43
long-distance,0.43,0.47,0.45
long-face,0.22,0.47,0.44
long-for,0.53,0.38,0.49
long-gone,0.41,0.46,0.36
long-hair,0.59,0.4,0.5
long-haul,0.43,0.5,0.48
long-history,0.57,0.51,0.7
long-hours,0.32,0.43,0.55
long-johns,0.54,0.45,0.4
long-jump,0.7,0.47,0.75
long-lasting,0.66,0.46,0.62
long-list,0.5,0.43,0.5
long-live,0.9,0.5,0.59
long-on,0.55,0.47,0.46
long-pants,0.5,0.43,0.45
long-period,0.46,0.49,0.56
long-run,0.54,0.61,0.62
long-shot,0.41,0.53,0.43
long-since,0.36,0.36,0.47
long-sleeve,0.54,0.37,0.57
long-tail,0.49,0.46,0.64
long-term,0.57,0.41,0.55
long-time,0.46,0.44,0.5
long-vacation,0.73,0.46,0.63
long-way,0.4,0.39,0.57
long-weekend,0.57,0.4,0.5
long-winded,0.44,0.49,0.43
longboat,0.55,0.46,0.49
longbow,0.84,0.5,0.81
longer,0.51,0.48,0.51
longest,0.35,0.46,0.64
longevity,0.75,0.36,0.74
longhair,0.5,0.43,0.39
longhand,0.5,0.84,0.39
longhorn,0.55,0.64,0.75
longhouse,0.5,0.36,0.5
longing,0.6,0.43,0.56
longish,0.5,0.24,0.48
longitude,0.48,0.31,0.51
longitudinal,0.54,0.4,0.58
longitudinally,0.54,0.38,0.57
longlegs,0.59,0.5,0.52
longneck,0.5,0.5,0.57
longship,0.67,0.79,0.84
longshore,0.5,0.82,0.5
longshoreman,0.5,0.75,0.84
longshot,0.5,0.84,0.4
longstanding,0.79,0.19,0.78
longterm,0.6,0.51,0.43
longtime,0.36,0.44,0.54
longways,0.5,0.41,0.5
longwise,0.5,0.5,0.52
loo,0.38,0.36,0.29
look,0.72,0.43,0.62
look-after,0.83,0.49,0.45
look-ahead,0.82,0.44,0.62
look-alike,0.46,0.43,0.44
look-around,0.57,0.49,0.6
look-at,0.66,0.54,0.43
look-away,0.51,0.49,0.5
look-back,0.46,0.46,0.43
look-bad,0.3,0.49,0.21
look-down,0.42,0.49,0.34
look-for,0.65,0.4,0.54
look-forward,0.77,0.46,0.7
look-here,0.54,0.51,0.38
look-in,0.5,0.43,0.43
look-into,0.65,0.5,0.49
look-like,0.65,0.47,0.5
look-off,0.37,0.41,0.41
look-on,0.64,0.38,0.54
look-out,0.35,0.47,0.52
look-over,0.56,0.39,0.54
look-sharp,0.75,0.6,0.66
look-through,0.51,0.47,0.57
look-to,0.73,0.46,0.43
look-up,0.7,0.48,0.64
look-upon,0.68,0.5,0.52
lookalike,0.5,0.46,0.35
looker,0.59,0.36,0.45
lookin,0.6,0.41,0.54
looking-at,0.75,0.49,0.51
looking-glass,0.65,0.47,0.56
looking-up,0.69,0.5,0.69
lookout,0.7,0.54,0.64
lookup,0.56,0.84,0.67
looky,0.5,0.79,0.37
loom,0.53,0.24,0.33
looming,0.36,0.75,0.53
loon,0.43,0.39,0.33
loony,0.44,0.47,0.3
loop,0.51,0.35,0.32
loophole,0.4,0.76,0.49
loopy,0.44,0.52,0.2
loose,0.57,0.31,0.36
loose-cannon,0.17,0.54,0.26
loose-change,0.3,0.39,0.32
loose-ends,0.26,0.45,0.3
loose-on,0.37,0.4,0.3
loosely,0.5,0.33,0.25
loosen,0.49,0.33,0.22
loosen-up,0.55,0.28,0.44
looseness,0.33,0.33,0.29
loosening,0.38,0.35,0.3
looser,0.21,0.29,0.24
loot,0.6,0.71,0.54
looter,0.0,0.85,0.5
lop,0.43,0.36,0.43
lope,0.7,0.82,0.5
lopping,0.19,0.84,0.61
lopsided,0.12,0.5,0.27
lopsidedly,0.16,0.78,0.3
lopsidedness,0.16,0.31,0.25
loquacious,0.5,0.84,0.67
loquaciously,0.52,0.84,0.74
loquaciousness,0.64,0.85,0.72
lord,0.62,0.33,0.68
lord-knows,0.51,0.45,0.43
lordliness,0.7,0.21,0.97
lordly,0.78,0.33,1.0
lords,0.57,0.36,0.78
lordship,0.57,0.56,0.73
lordy,0.53,0.82,0.71
lore,0.72,0.38,0.77
lorry,0.52,0.48,0.4
lose,0.11,0.54,0.17
lose-control,0.2,0.5,0.3
lose-him,0.26,0.53,0.29
lose-it,0.15,0.48,0.19
lose-out,0.19,0.27,0.2
lose-sleep,0.19,0.36,0.23
lose-track,0.26,0.51,0.29
lose-value,0.21,0.48,0.24
lose-weight,0.24,0.46,0.1
loser,0.09,0.51,0.16
losing,0.08,0.68,0.22
losing-it,0.17,0.54,0.27
losing-streak,0.12,0.48,0.46
loss,0.06,0.57,0.21
lost,0.18,0.67,0.21
lost-cause,0.2,0.52,0.27
lost-soul,0.15,0.4,0.23
lot,0.53,0.22,0.37
lotion,0.73,0.26,0.19
lots,0.6,0.41,0.43
lots-more,0.6,0.46,0.5
lots-of,0.66,0.33,0.55
lottery,0.77,0.73,0.49
lotto,0.76,0.64,0.47
lotto-ticket,0.66,0.6,0.46
lotus,0.6,0.38,0.51
loud,0.57,0.65,0.87
loud-mouth,0.26,0.67,0.51
louder,0.5,0.59,0.43
loudest,0.31,0.67,0.62
loudly,0.54,0.71,0.67
loudmouth,0.33,0.62,0.46
loudness,0.35,0.58,0.62
loudspeaker,0.49,0.73,0.69
lounge,0.59,0.24,0.46
lounger,0.69,0.0,0.27
lounging,0.73,0.16,0.45
louse,0.18,0.44,0.16
lousily,0.03,0.16,0.19
lousiness,0.0,0.29,0.02
lousy,0.12,0.48,0.23
lout,0.15,0.82,0.24
loutish,0.14,0.77,0.19
loutishness,0.03,0.84,0.1
lovability,1.0,0.47,0.72
lovable,0.97,0.36,0.47
lovably,1.0,0.16,0.37
love,1.0,0.67,0.62
love-affair,0.7,0.55,0.64
love-apple,0.86,0.38,0.57
love-boat,0.7,0.56,0.74
love-bug,0.68,0.46,0.46
love-child,0.68,0.44,0.6
love-interest,0.93,0.5,0.75
love-letter,0.78,0.4,0.64
love-life,0.95,0.49,0.65
love-song,0.85,0.47,0.62
love-story,0.91,0.46,0.65
love-triangle,0.54,0.57,0.46
love-ya,0.93,0.41,0.65
love-hate-relationship,0.37,0.55,0.66
loveable,1.0,0.33,0.44
lovebird,1.0,0.84,0.33
lovebirds,1.0,0.91,0.47
lovebite,0.84,0.84,0.48
lovechild,0.64,0.65,0.79
loved,0.92,0.45,0.58
loved-one,0.86,0.48,0.61
lovee,0.95,0.59,0.61
loveee,0.92,0.59,0.7
loveless,0.18,0.36,0.22
loveliest,1.0,0.0,0.54
lovelife,0.84,0.61,0.59
loveliness,0.96,0.51,0.75
lovelorn,0.16,0.69,0.2
lovelovelove,0.95,0.58,0.56
lovely,0.91,0.46,0.74
lovemaking,0.97,0.92,0.82
lovemylife,0.9,0.8,0.57
lover,0.84,0.83,0.7
lover-boy,0.77,0.52,0.59
loveseat,0.84,0.19,0.4
lovesick,0.79,0.84,0.5
lovesickness,0.16,0.84,0.16
lovethis,0.86,0.55,0.53
loving,0.84,0.61,0.64
lovinglife,0.98,0.4,0.67
lovingness,1.0,0.16,0.43
lovinlife,0.71,0.46,0.54
low,0.29,0.22,0.08
low-blow,0.27,0.47,0.3
low-cost,0.6,0.33,0.36
low-density,0.41,0.35,0.21
low-income,0.12,0.33,0.2
low-levels,0.21,0.33,0.27
low-life,0.22,0.4,0.24
low-point,0.14,0.35,0.26
low-pressure,0.31,0.34,0.35
low-prices,0.47,0.39,0.31
low-profile,0.23,0.3,0.38
low-quality,0.22,0.27,0.15
low-risk,0.44,0.38,0.5
low-stakes,0.32,0.34,0.26
low-tide,0.27,0.45,0.22
low-hanging-fruit,0.54,0.37,0.52
lowa,0.5,0.24,0.5
lowball,0.16,0.82,0.72
lowborn,0.16,0.26,0.05
lowbred,0.0,0.5,0.05
lowbrow,0.16,0.22,0.19
lowdown,0.3,0.44,0.44
lower,0.33,0.3,0.26
lower-case,0.22,0.33,0.27
lower-class,0.24,0.31,0.2
lowercase,0.5,0.5,0.46
lowerclassmen,0.39,0.47,0.24
lowering,0.29,0.36,0.23
lowermost,0.41,0.06,0.16
lowest,0.31,0.3,0.13
lowkey,0.36,0.3,0.44
lowland,0.5,0.15,0.31
lowlander,0.5,0.5,0.38
lowlands,0.33,0.29,0.33
lowlife,0.3,0.53,0.31
lowliness,0.26,0.03,0.0
lowly,0.56,0.3,0.41
lowness,0.16,0.04,0.06
lox,0.49,0.38,0.32
loyal,0.9,0.27,0.65
loyalism,0.71,0.16,0.6
loyalist,0.96,0.76,0.68
loyally,1.0,0.23,0.75
loyalty,0.89,0.4,0.79
lozenge,0.5,0.18,0.5
lsd,0.38,0.47,0.39
luau,0.6,0.54,0.3
lube,0.55,0.49,0.41
lubricant,0.65,0.55,0.46
lubricate,0.55,0.49,0.47
lubrication,0.62,0.49,0.46
lubricator,0.53,0.33,0.76
lucent,0.84,0.21,0.57
lucid,0.77,0.49,0.7
lucidity,0.98,0.12,0.85
lucidly,0.96,0.67,0.79
lucidness,1.0,0.22,0.84
luck,0.85,0.49,0.71
luck-in,0.64,0.44,0.6
luck-out,0.36,0.36,0.36
luckiest,0.91,0.69,0.85
luckily,1.0,0.5,0.44
luckiness,0.96,0.5,0.41
luckless,0.1,0.16,0.24
lucklessly,0.16,0.22,0.15
